element;sp_num;obs_wl_air(A);unc_obs_wl;ritz_wl_air(A);unc_ritz_wl;intens;Aki(s^-1);Acc;Ei(cm-1);Ek(cm-1);conf_i;term_i;J_i;conf_k;term_k;J_k;Type;tp_ref;line_ref;
Ne;1;7544.0439;0.0004;7544.0443;0.0010;13000;3.87e+07;B;148257.7898;161509.6305;2s2.2p5.(2P*<3/2>).3p;2[1/2];1;2s2.2p5.(2P*<3/2>).3d;2[1/2]*;0;;T6976;L3451;
Ne;2;7590.638;0.020;7590.6571;0.0012;60;;;290803.7989;303974.2630;2s2.2p4.(3P).4p;4P*;1/2;2s2.2p4.(3P).5s;2P;3/2;;;L1406;
Ne;2;7604.633;0.020;7604.6341;0.0017;60;;;290371.9268;303518.1843;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).5s;4P;3/2;;;L1406;
Ne;1;7621.33;0.02;7621.330;0.012;50;;;158795.9924;171913.45;2s2.2p5.(2P*<3/2>).4s;2[3/2]*;1;2s2.2p5.(2P*<1/2>).7p;2[1/2];0;;;L7441;
Ne;2;7633.267;0.020;7633.2713;0.0012;140;;;280989.5229;294086.4608;2s2.2p4.(3P).3d;4P;3/2;2s2.2p4.(3P).4p;2P*;3/2;;;L1406;
Ne;2;7654.546;0.020;7654.5512;0.0012;180;;;281025.9326;294086.4608;2s2.2p4.(3P).3d;2F;5/2;2s2.2p4.(3P).4p;2P*;3/2;;;L1406;
Ne;2;7689.789;0.020;7689.7942;0.0018;120;;;281332.521;294333.192;2s2.2p4.(3P).3d;2P;1/2;2s2.2p4.(3P).4p;2P*;1/2;;;L1406;
Ne;1;7724.6233;0.0009;7724.6233;0.0008;60;1.58e+05;B+;152970.7328;165912.7861;2s2.2p5.(2P*<1/2>).3p;2[1/2];0;2s2.2p5.(2P*<3/2>).5s;2[3/2]*;1;;T2734;L9097;
Ne;2;7728.803;0.020;7728.8152;0.0012;22;;;290583.1503;303518.1843;2s2.2p4.(3P).4p;4P*;3/2;2s2.2p4.(3P).5s;4P;3/2;;;L1406;
Ne;2;7740.740;0.003;7740.7419;0.0012;240;;;281171.3566;294086.4608;2s2.2p4.(3P).3d;4P;5/2;2s2.2p4.(3P).4p;2P*;3/2;;;L5951;
Ne;2;7745.019;0.020;7745.0233;0.0012;160;;;290371.9268;303279.8915;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).5s;4P;5/2;;;L1406;
Ne;7;;;7800;80;;1.27e+07;B;1307080;1319890;1s2.2s.4s;1S;0;1s2.2s.4p;1P*;1;;T5633c91;;
Ne;1;7833.0281;0.0009;7833.0285;0.0010;56;3.68e+04;C;149657.0392;162419.9818;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L9097;
Ne;2;7838.556;0.020;7838.5578;0.0018;160;;;281332.521;294086.4608;2s2.2p4.(3P).3d;2P;1/2;2s2.2p4.(3P).4p;2P*;3/2;;;L1406;
Ne;1;7839.0520;0.0009;7839.0528;0.0010;230;1.04e+05;C+;149657.0392;162410.1736;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;3;;T6976;L9097;
Ne;1;7839.9855;0.0018;7839.9873;0.0010;7;6.6e+03;C;149657.0392;162408.6535;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T8378;L9097;
Ne;2;7862.946;0.020;7862.9436;0.0019;140;;;290803.7989;303518.1843;2s2.2p4.(3P).4p;4P*;1/2;2s2.2p4.(3P).5s;4P;3/2;;;L1406;
Ne;2;7871.924;0.020;7871.9286;0.0019;60;;;290371.9268;303071.8002;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;4P;5/2;;;L1406;
Ne;2;7873.873;0.020;7873.8705;0.0012;160;;;290583.1503;303279.8915;2s2.2p4.(3P).4p;4P*;3/2;2s2.2p4.(3P).5s;4P;5/2;;;L1406;
Ne;2;7907.184;0.020;7907.1881;0.0019;12;;;279324.8733;291968.116;2s2.2p4.(3P).3d;4D;3/2;2s2.2p4.(3P).4p;4D*;1/2;;;L1406;
Ne;9;;;7922;10;;1.427e+06;AA;8644500.;8657120.;1s.3p;3P*;1;1s.3d;3D;2;;T5997LS;;
Ne;2;7926.201;0.004;7926.2001;0.0019;240;;;281720.2755;294333.192;2s2.2p4.(3P).3d;2P;3/2;2s2.2p4.(3P).4p;2P*;1/2;;;L5951;
Ne;1;7927.1172;0.0004;7927.1177;0.0010;300;3.48e+05;C+;149824.2215;162435.6780;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L3451;
Ne;9;;;7934;10;;1.052e+06;AA;8644400.;8657000.;1s.3p;3P*;0;1s.3d;3D;1;;T5997LS;;
Ne;1;7936.9957;0.0009;7936.9961;0.0010;1300;8.46e+05;B;149824.2215;162419.9818;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L9097;
Ne;1;7943.1805;0.0004;7943.1814;0.0010;7900;3.82e+06;C+;149824.2215;162410.1736;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;3;;T6976;L3451;
Ne;1;7944.1404;0.0009;7944.1409;0.0010;200;1.37e+05;C+;149824.2215;162408.6535;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L9097;
Ne;2;7944.919;0.020;7944.9083;0.0020;60;;;279218.6416;291801.858;2s2.2p4.(3P).3d;4D;5/2;2s2.2p4.(3P).4p;4D*;3/2;;;L1406;
Ne;2;7985.886;0.020;7985.9108;0.0013;22;;;290371.9268;302890.5369;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;2F;5/2;;;L1406;
Ne;8;;;7993;10;;2.10e+06;B;[1134839.5];[1147347];1s2.3p;2P*;1/2;1s2.3d;2D;3/2;;u32;;
Ne;9;;;7998;10;;7.70e+05;AA;8644500.;8657000.;1s.3p;3P*;1;1s.3d;3D;1;;T5997LS;;
Ne;2;8018.756;0.020;8018.7502;0.0019;22;;;290371.9268;302839.2693;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;4F;5/2;;;L1406;
Ne;1;8024.11;0.10;8024.07;0.08;3;;;158601.1152;171060.19;2s2.2p5.(2P*<3/2>).4s;2[3/2]*;2;2s2.2p5.(2P*<3/2>).7p;2[3/2];2;;;L6099;
Ne;1;8041.79;0.10;8041.737;0.009;3;;;158601.1152;171032.821;2s2.2p5.(2P*<3/2>).4s;2[3/2]*;2;2s2.2p5.(2P*<3/2>).7p;2[5/2];3;;;L6099;
Ne;2;8073.780;0.020;8073.789;0.004;22;;;280268.9453;292651.298;2s2.2p4.(3P).3d;2D;5/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;2;8075.993;0.020;8075.9833;0.0020;22;;;279422.869;291801.858;2s2.2p4.(3P).3d;4D;1/2;2s2.2p4.(3P).4p;4D*;3/2;;;L1406;
Ne;1;8076.06;0.10;8076.087;0.013;1;;;159534.6196;171913.45;2s2.2p5.(2P*<1/2>).4s;2[1/2]*;1;2s2.2p5.(2P*<1/2>).7p;2[1/2];0;;;L6099;
Ne;2;8076.082;0.020;8076.0693;0.0013;40;;;290371.9268;302750.7840;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;4F;7/2;;;L1406;
Ne;1;8082.4576;0.0004;8082.4580;0.0010;5700;1.30e+05;B;135888.7173;148257.7898;2s2.2p5.(2P*<1/2>).3s;2[1/2]*;1;2s2.2p5.(2P*<3/2>).3p;2[1/2];1;;T4701;L3451;
Ne;2;8084.345;0.020;8084.3451;0.0013;200;;;281720.2755;294086.4608;2s2.2p4.(3P).3d;2P;3/2;2s2.2p4.(3P).4p;2P*;3/2;;;L1406;
Ne;2;8090.05;0.04;8090.0845;0.0013;160bl;;;279137.6053;291495.0176;2s2.2p4.(3P).3d;4D;7/2;2s2.2p4.(3P).4p;4D*;5/2;;;L1406;
Ne;1;8093.08;0.10;8093.133;0.008;3;;;158795.9924;171148.750;2s2.2p5.(2P*<3/2>).4s;2[3/2]*;1;2s2.2p5.(2P*<3/2>).7p;2[1/2];0;;;L6099;
Ne;1;8118.5495;0.0004;8118.5492;0.0010;3800;3.88e+06;C+;150121.5922;162435.6780;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L3451;
Ne;1;8128.9110;0.0009;8128.9108;0.0010;1200;7.96e+05;B;150121.5922;162419.9818;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L9097;
Ne;1;8136.4061;0.0004;8136.4054;0.0010;17000;1.18e+07;B+;150121.5922;162408.6535;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L3451;
Ne;7;;;8140;90;;1.9e+06;C;1206150;1218430;1s2.2p.3p;1S;0;1s2.2p.3d;1P*;1;;T5633c91;;
Ne;2;8143.493;0.020;8143.4874;0.0013;100;;;279218.6416;291495.0176;2s2.2p4.(3P).3d;4D;5/2;2s2.2p4.(3P).4p;4D*;5/2;;;L1406;
Ne;2;8149.985;0.020;8149.983;0.020;60;;;316882.1781;329148.77;2s2.2p4.(1D).4p;2F*;5/2;2s2.2p4.(1D).5s;2D;3/2;;;L1406;
Ne;2;8153.448;0.020;8153.4405;0.0021;80;;;305566.923;317828.3130;2s2.2p4.(1D).3d;2P;3/2;2s2.2p4.(1D).4p;2P*;1/2;;;L1406;
Ne;2;8160.052;0.020;8160.045;0.021;100;;;316897.1647;329148.63;2s2.2p4.(1D).4p;2F*;7/2;2s2.2p4.(1D).5s;2D;5/2;;;L1406;
Ne;2;8163.656;0.020;8163.645;0.003;120;;;305582.249;317828.3130;2s2.2p4.(1D).3d;2P;1/2;2s2.2p4.(1D).4p;2P*;1/2;;;L1406;
Ne;9;;;8174;10;;1.732e+06;AA;8644960.;8657190.;1s.3p;3P*;2;1s.3d;3D;3;;T5997LS;;
Ne;2;8184.765;0.020;8184.753;0.003;80;;;305566.923;317781.404;2s2.2p4.(1D).3d;2P;3/2;2s2.2p4.(1D).4p;2D*;5/2;;;L1406;
Ne;2;8194.83;0.04;8194.792;0.005;360bl;;;305582.249;317781.767;2s2.2p4.(1D).3d;2P;1/2;2s2.2p4.(1D).4p;2D*;3/2;;;L1406;
Ne;2;8206.043;0.020;8206.0284;0.0009;140;;;280268.9453;292451.7592;2s2.2p4.(3P).3d;2D;5/2;2s2.2p4.(3P).4p;2D*;3/2;;;L1406;
Ne;2;8213.035;0.020;8213.0456;0.0021;22;;;291801.858;303974.2630;2s2.2p4.(3P).4p;4D*;3/2;2s2.2p4.(3P).5s;2P;3/2;;;L1406;
Ne;2;8214.576;0.020;8214.5712;0.0014;60;;;279324.8733;291495.0176;2s2.2p4.(3P).3d;4D;3/2;2s2.2p4.(3P).4p;4D*;5/2;;;L1406;
Ne;8;;;8217;10;;2.32e+06;B;[1135327.7];[1147494];1s2.3p;2P*;3/2;1s2.3d;2D;5/2;;u32;;
Ne;9;;;8221;10;;4.25e+05;AA;8644960.;8657120.;1s.3p;3P*;2;1s.3d;3D;2;;T5997LS;;
Ne;2;8244.338;0.020;8244.3283;0.0021;140;;;291801.858;303928.0756;2s2.2p4.(3P).4p;4D*;3/2;2s2.2p4.(3P).5s;4P;1/2;;;L1406;
Ne;1;8248.6826;0.0009;8248.6823;0.0010;310;3.14e+05;C+;150315.8612;162435.6780;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L9097;
Ne;1;8259.3795;0.0004;8259.3790;0.0010;3300;2.04e+06;B;150315.8612;162419.9818;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L3451;
Ne;2;8264.807;0.020;8264.7998;0.0021;200;;;305566.923;317663.1046;2s2.2p4.(1D).3d;2P;3/2;2s2.2p4.(1D).4p;2P*;3/2;;;L1406;
Ne;1;8266.0769;0.0009;8266.0772;0.0010;7200;3.33e+06;C+;150315.8612;162410.1736;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;3;;T6976;L9097;
Ne;1;8267.1166;0.0004;8267.1163;0.0010;990;6.16e+05;C+;150315.8612;162408.6535;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L3451;
Ne;2;8277.328;0.020;8277.3222;0.0014;120;;;291202.0096;303279.8915;2s2.2p4.(3P).4p;4D*;7/2;2s2.2p4.(3P).5s;4P;5/2;;;L1406;
Ne;2;8280.598;0.020;8280.5788;0.0014;60;;;280473.5550;292546.687;2s2.2p4.(3P).3d;2D;3/2;2s2.2p4.(3P).4p;2S*;1/2;;;L1406;
Ne;2;8286.574;0.020;8286.5692;0.0014;180;;;279137.6053;291202.0096;2s2.2p4.(3P).3d;4D;7/2;2s2.2p4.(3P).4p;4D*;7/2;;;L1406;
Ne;1;8300.3248;0.0004;8300.3258;0.0010;29000;1.40e+07;B+;149657.0392;161701.4486;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;3;;T6976;L3451;
Ne;1;8301.5570;0.0009;8301.5577;0.0010;1900;1.01e+06;C+;149657.0392;161699.6613;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;2;;T6976;L9097;
Ne;9;;;8303;10;;4.59e+04;AA;8644960.;8657000.;1s.3p;3P*;2;1s.3d;3D;1;;T5997LS;;
Ne;2;8314.995;0.020;8314.9910;0.0014;200;;;291495.0176;303518.1843;2s2.2p4.(3P).4p;4D*;5/2;2s2.2p4.(3P).5s;4P;3/2;;;L1406;
Ne;8;;;8318;10;;3.7e+05;B;[1135327.7];[1147347];1s2.3p;2P*;3/2;1s2.3d;2D;3/2;;u32;;
Ne;2;8321.919;0.020;8321.9163;0.0021;100;;;290803.7989;302816.9602;2s2.2p4.(3P).4p;4P*;1/2;2s2.2p4.(3P).4d;4P;3/2;;;L1406;
Ne;2;8339.065;0.020;8339.0702;0.0014;180;;;292451.7592;304440.2089;2s2.2p4.(3P).4p;2D*;3/2;2s2.2p4.(3P).5s;2P;1/2;;;L1406;
Ne;2;8342.606;0.020;8342.6065;0.0014;60;;;279218.6416;291202.0096;2s2.2p4.(3P).3d;4D;5/2;2s2.2p4.(3P).4p;4D*;7/2;;;L1406;
Ne;2;8346.200;0.020;8346.2030;0.0014;120;;;280473.5550;292451.7592;2s2.2p4.(3P).3d;2D;3/2;2s2.2p4.(3P).4p;2D*;3/2;;;L1406;
Ne;2;8358.929;0.020;8358.9350;0.0022;120;;;291968.116;303928.0756;2s2.2p4.(3P).4p;4D*;1/2;2s2.2p4.(3P).5s;4P;1/2;;;L1406;
Ne;2;8360.385;0.020;8360.3838;0.0021;100;;;282375.3049;294333.192;2s2.2p4.(3P).4s;4P;3/2;2s2.2p4.(3P).4p;2P*;1/2;;;L1406;
Ne;1;8365.7464;0.0004;8365.7465;0.0010;4600;2.25e+06;C+;149657.0392;161607.2609;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;2;;T6976;L3451;
Ne;2;8372.106;0.020;8372.1113;0.0014;200;;;292033.1263;303974.2630;2s2.2p4.(3P).4p;2D*;5/2;2s2.2p4.(3P).5s;2P;3/2;;;L1406;
Ne;1;8376.3590;0.0009;8376.3594;0.0010;6600;2.46e+06;C+;149657.0392;161592.1200;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<3/2>).3d;2[7/2]*;3;;T6976;L9097;
Ne;1;8377.6070;0.0010;8377.6080;0.0010;76000;4.99e+07;B+;149657.0392;161590.3412;2s2.2p5.(2P*<3/2>).3p;2[5/2];3;2s2.2p5.(2P*<3/2>).3d;2[7/2]*;4;;T6976;L7292;
Ne;2;8406.396;0.020;8406.4001;0.0021;80;;;290583.1503;302475.5806;2s2.2p4.(3P).4p;4P*;3/2;2s2.2p4.(3P).4d;4P;1/2;;;L1406;
Ne;2;8413.212;0.020;8413.220;0.004;120;;;280768.508;292651.298;2s2.2p4.(3P).3d;4P;1/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;1;8417.1597;0.0009;8417.1606;0.0010;2700;1.07e+06;C+;149824.2215;161701.4486;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;3;;T6976;L9097;
Ne;1;8418.4265;0.0004;8418.4274;0.0010;26000;1.56e+07;B+;149824.2215;161699.6613;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;2;;T6976;L3451;
Ne;2;8422.425;0.020;8422.4340;0.0021;100;;;291202.0096;303071.8002;2s2.2p4.(3P).4p;4D*;7/2;2s2.2p4.(3P).4d;4P;5/2;;;L1406;
Ne;2;8433.637;0.020;8433.611;0.005;12;;;280797.2387;292651.298;2s2.2p4.(3P).3d;4F;5/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;2;8459.86;0.04;8459.8761;0.0021;100bl;;;306011.056;317828.3130;2s2.2p4.(1D).3d;2S;1/2;2s2.2p4.(1D).4p;2P*;1/2;;;L1406;
Ne;1;8463.3569;0.0004;8463.3575;0.0010;3700;3.20e+06;C+;149824.2215;161636.6175;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;1;;T6976;L3451;
Ne;1;8484.4424;0.0004;8484.4435;0.0010;1300;7.15e+05;C+;149824.2215;161607.2609;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;2;;T6976;L3451;
Ne;2;8493.252;0.020;8493.2585;0.0014;140;;;280262.3163;292033.1263;2s2.2p4.(3P).3d;2F;7/2;2s2.2p4.(3P).4p;2D*;5/2;;;L1406;
Ne;1;8495.3591;0.0004;8495.3598;0.0010;69000;3.93e+07;B+;149824.2215;161592.1200;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[7/2]*;3;;T6976;L3451;
Ne;2;8498.040;0.020;8498.0444;0.0011;80;;;280268.9453;292033.1263;2s2.2p4.(3P).3d;2D;5/2;2s2.2p4.(3P).4p;2D*;5/2;;;L1406;
Ne;2;8532.753;0.020;8532.7543;0.0022;40;;;291801.858;303518.1843;2s2.2p4.(3P).4p;4D*;3/2;2s2.2p4.(3P).5s;4P;3/2;;;L1406;
Ne;2;8536.515;0.020;8536.5215;0.0015;160;;;282375.3049;294086.4608;2s2.2p4.(3P).4s;4P;3/2;2s2.2p4.(3P).4p;2P*;3/2;;;L1406;
Ne;2;8541.575;0.020;8541.579;0.004;100;;;280947.0768;292651.298;2s2.2p4.(3P).3d;4F;3/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;1;8544.6952;0.0004;8544.6958;0.0010;1600;1.22e+06;C+;149824.2215;161524.1739;2s2.2p5.(2P*<3/2>).3p;2[5/2];2;2s2.2p5.(2P*<3/2>).3d;2[1/2]*;1;;T6976;L3451;
Ne;2;8553.049;0.020;8553.0480;0.0015;60;;;291202.0096;302890.5369;2s2.2p4.(3P).4p;4D*;7/2;2s2.2p4.(3P).4d;2F;5/2;;;L1406;
Ne;1;8571.3535;0.0004;8571.3524;0.0010;2900;3.15e+06;C+;150772.1118;162435.6780;2s2.2p5.(2P*<1/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L3451;
Ne;2;8572.655;0.020;8572.669;0.004;80;;;280989.5229;292651.298;2s2.2p4.(3P).3d;4P;3/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;2;8579.448;0.020;8579.4457;0.0022;22;;;282680.6284;294333.192;2s2.2p4.(3P).4s;4P;1/2;2s2.2p4.(3P).4p;2P*;1/2;;;L1406;
Ne;2;8579.819;0.020;8579.8249;0.0022;80;;;306011.056;317663.1046;2s2.2p4.(1D).3d;2S;1/2;2s2.2p4.(1D).4p;2P*;3/2;;;L1406;
Ne;1;8582.9031;0.0009;8582.9028;0.0010;1600;1.04e+06;B;150772.1118;162419.9818;2s2.2p5.(2P*<1/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L9097;
Ne;1;8591.2583;0.0004;8591.2584;0.0010;41000;3.11e+07;B+;150772.1118;162408.6535;2s2.2p5.(2P*<1/2>).3p;2[3/2];1;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L3451;
Ne;2;8599.508;0.020;8599.518;0.004;100;;;281025.9326;292651.298;2s2.2p4.(3P).3d;2F;5/2;2s2.2p4.(3P).4p;4S*;3/2;;;L1406;
Ne;1;8634.6472;0.0004;8634.6470;0.0010;35000;2.27e+07;B+;150121.5922;161699.6613;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;2;;T6976;L3451;
Ne;1;8635.3177;0.0010;8635.3175;0.0010;740;7.90e+05;C+;150858.5079;162435.6780;2s2.2p5.(2P*<1/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L9097;
Ne;1;8647.0412;0.0009;8647.0411;0.0010;6000;3.99e+06;B+;150858.5079;162419.9818;2s2.2p5.(2P*<1/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T8378;L9097;
Ne;1;8654.3828;0.0009;8654.3831;0.0010;64000;4.06e+07;B+;150858.5079;162410.1736;2s2.2p5.(2P*<1/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;3;;T6976;L9097;
Ne;1;8655.5220;0.0009;8655.5221;0.0010;7600;4.81e+06;B;150858.5079;162408.6535;2s2.2p5.(2P*<1/2>).3p;2[3/2];2;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L9097;
Ne;2;8664.628;0.020;8664.636;0.004;180;;;306243.4077;317781.404;2s2.2p4.(1D).3d;2D;5/2;2s2.2p4.(1D).4p;2D*;5/2;;;L1406;
Ne;2;8668.267;0.003;8668.2691;0.0023;200;;;305364.004;316897.1647;2s2.2p4.(1D).3d;2G;9/2;2s2.2p4.(1D).4p;2F*;7/2;;;L5951;
Ne;2;8678.87;0.04;8678.916;0.005;100bl;;;306262.755;317781.767;2s2.2p4.(1D).3d;2D;3/2;2s2.2p4.(1D).4p;2D*;3/2;;;L1406;
Ne;1;8679.4936;0.0010;8679.4925;0.0010;13000;1.45e+07;B+;150917.4307;162435.6780;2s2.2p5.(2P*<3/2>).3p;2[1/2];0;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L9097;
Ne;2;8680.367;0.020;8680.3857;0.0023;180;;;305365.116;316882.1781;2s2.2p4.(1D).3d;2G;7/2;2s2.2p4.(1D).4p;2F*;5/2;;;L1406;
Ne;1;8681.9216;0.0004;8681.9211;0.0010;15000;1.34e+07;B;150121.5922;161636.6175;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;1;;T6976;L3451;
Ne;1;8704.1122;0.0010;8704.1116;0.0010;2900;1.57e+06;C+;150121.5922;161607.2609;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;2;;T6976;L9097;
Ne;2;8705.558;0.020;8705.5705;0.0016;60;;;290371.9268;301855.6707;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;4D;5/2;;;L1406;
Ne;2;8708.452;0.005;8708.454;0.005;60;;;281171.3566;292651.298;2s2.2p4.(3P).3d;4P;5/2;2s2.2p4.(3P).4p;4S*;3/2;;;L5951;
Ne;2;8747.170;0.004;8747.1681;0.0023;100;;;290371.9268;301801.0594;2s2.2p4.(3P).4p;4P*;5/2;2s2.2p4.(3P).4d;4D;7/2;;;L5951;
Ne;2;8749.697;0.005;8749.6991;0.0011;100;;;281025.9326;292451.7592;2s2.2p4.(3P).3d;2F;5/2;2s2.2p4.(3P).4p;2D*;3/2;;;L5951;
Ne;1;8767.536;0.004;8767.5360;0.0010;160;1.02e+05;C;150121.5922;161524.1739;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<3/2>).3d;2[1/2]*;1;;T8378;L9097;
Ne;1;8771.6575;0.0010;8771.6563;0.0010;10000;1.10e+07;B;151038.4524;162435.6780;2s2.2p5.(2P*<1/2>).3p;2[1/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;1;;T6976;L9097;
Ne;1;8778.7322;0.0010;8778.7328;0.0010;2100;5.38e+06;C+;150121.5922;161509.6305;2s2.2p5.(2P*<3/2>).3p;2[3/2];1;2s2.2p5.(2P*<3/2>).3d;2[1/2]*;0;;T6976;L9097;
Ne;1;8780.6223;0.0004;8780.6226;0.0010;57000;2.93e+07;B+;150315.8612;161701.4486;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;3;;T6976;L3451;
Ne;1;8782.0015;0.0010;8782.0012;0.0010;230;1.13e+05;C+;150315.8612;161699.6613;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<3/2>).3d;2[5/2]*;2;;T6976;L9097;
Ne;1;8783.7539;0.0004;8783.7533;0.0010;43000;3.23e+07;B+;151038.4524;162419.9818;2s2.2p5.(2P*<1/2>).3p;2[1/2];1;2s2.2p5.(2P*<1/2>).3d;2[3/2]*;2;;T6976;L3451;
Ne;1;8792.5056;0.0010;8792.5047;0.0010;260;1.44e+05;C+;151038.4524;162408.6535;2s2.2p5.(2P*<1/2>).3p;2[1/2];1;2s2.2p5.(2P*<1/2>).3d;2[5/2]*;2;;T6976;L9097;
Ne;2;8794.92;0.09;8794.81;0.03;80w*;;;317781.404;329148.63;2s2.2p4.(1D).4p;2D*;5/2;2s2.2p4.(1D).5s;2D;5/2;;;L1406;
Ne;2;8794.92;0.09;8794.98;0.03;80w*;;;317781.767;329148.77;2s2.2p4.(1D).4p;2D*;3/2;2s2.2p4.(1D).5s;2D;3/2;;;L1406;
Ne;2;8796.660;0.020;8796.6612;0.0023;40;;;290583.1503;301947.9789;2s2.2p4.(3P).4p;4P*;3/2;2s2.2p4.(3P).4d;4D;3/2;;;L1406;
Ne;2;8796.907;0.020;8796.9088;0.0012;40;;;279218.6416;290583.1503;2s2.2p4.(3P).3d;4D;5/2;2s2.2p4.(3P).4p;4P*;3/2;;;L1406;
Ne;2;8821.847;0.003;8821.8464;0.0016;140;;;280700.7426;292033.1263;2s2.2p4.(3P).3d;4F;7/2;2s2.2p4.(3P).4p;2D*;5/2;;;L5951;
Ne;1;8830.9067;0.0010;8830.9072;0.0010;550;4.87e+05;C+;150315.8612;161636.6175;2s2.2p5.(2P*<3/2>).3p;2[3/2];2;2s2.2p5.(2P*<3/2>).3d;2[3/2]*;1;;T6976;L9097;
